Vgate,Vbias,VDD,W1,W2,Bandwidth,DCPowerConsumption,VoltageGain
0.8,0.7,1.6,4.75e-05,3e-06,13700000000.0,0.000262,-2.349
0.8,0.7,1.6,4.75e-05,4e-06,16100000000.0,0.000346,-2.366
0.8,0.7,1.6,4.75e-05,6e-06,19600000000.0,0.000512,-2.395
0.8,0.7,1.6,4.75e-05,7e-06,21000000000.0,0.000594,-2.408
0.8,0.7,1.6,4.75e-05,8e-06,22000000000.0,0.000676,-2.42
0.8,0.7,1.6,5.25e-05,5e-06,16100000000.0,0.000431,-2.374
0.8,0.7,1.6,5.25e-05,2e-06,9510000000.0,0.000177,-2.325
0.8,0.7,1.6,5.25e-05,3e-06,12300000000.0,0.000263,-2.344
0.8,0.7,1.6,5.25e-05,4e-06,14500000000.0,0.000347,-2.36
0.8,0.7,1.6,5.25e-05,6e-06,17400000000.0,0.000514,-2.387
0.8,0.7,1.6,5.25e-05,7e-06,18500000000.0,0.000597,-2.399
0.8,0.7,1.6,5.25e-05,8e-06,19600000000.0,0.000679,-2.411
0.8,0.7,1.6,5.5e-05,5e-06,15300000000.0,0.000432,-2.371
0.8,0.7,1.6,5.5e-05,2e-06,9100000000.0,0.000177,-2.323
0.8,0.7,1.6,5.5e-05,3e-06,11600000000.0,0.000263,-2.342
0.8,0.7,1.6,5.5e-05,4e-06,13800000000.0,0.000348,-2.357
0.8,0.7,1.6,5.5e-05,6e-06,16500000000.0,0.000515,-2.384
0.8,0.7,1.6,5.5e-05,7e-06,17500000000.0,0.000598,-2.395
0.8,0.7,1.6,5.5e-05,8e-06,18400000000.0,0.00068,-2.407
0.8,0.7,1.6,5.75e-05,5e-06,14600000000.0,0.000433,-2.368
0.8,0.7,1.6,5.75e-05,2e-06,8700000000.0,0.000178,-2.321
0.8,0.7,1.6,5.75e-05,3e-06,11100000000.0,0.000264,-2.339
0.8,0.7,1.6,5.75e-05,4e-06,13100000000.0,0.000348,-2.355
0.8,0.7,1.6,5.75e-05,6e-06,15700000000.0,0.000516,-2.38
0.8,0.7,1.6,5.75e-05,7e-06,16600000000.0,0.000599,-2.392
0.8,0.7,1.6,5.75e-05,8e-06,17400000000.0,0.000681,-2.403
0.8,0.7,1.6,6e-05,5e-06,13900000000.0,0.000433,-2.365
0.8,0.7,1.6,6e-05,2e-06,8320000000.0,0.000178,-2.319
0.8,0.7,1.6,6e-05,3e-06,10600000000.0,0.000264,-2.337
0.8,0.7,1.6,6e-05,4e-06,12500000000.0,0.000349,-2.352
0.8,0.7,1.6,6e-05,6e-06,14900000000.0,0.000517,-2.377
0.8,0.7,1.6,6e-05,7e-06,15800000000.0,0.000599,-2.389
0.8,0.7,1.6,6e-05,8e-06,16500000000.0,0.000682,-2.399
0.8,0.7,1.7,5e-05,5e-06,17100000000.0,0.00046,-2.378
0.8,0.7,1.7,5e-05,2e-06,10000000000.0,0.000189,-2.328
0.8,0.7,1.7,5e-05,3e-06,13100000000.0,0.00028,-2.348
0.8,0.7,1.7,5e-05,4e-06,15400000000.0,0.00037,-2.364
0.8,0.7,1.7,5e-05,6e-06,18500000000.0,0.000548,-2.392
0.8,0.7,1.7,5e-05,7e-06,19900000000.0,0.000636,-2.404
0.8,0.7,1.7,5e-05,8e-06,20900000000.0,0.000724,-2.416
0.8,0.7,1.7,4e-05,5e-06,21700000000.0,0.000456,-2.395
0.8,0.7,1.7,4e-05,2e-06,12200000000.0,0.000188,-2.338
0.8,0.7,1.7,4e-05,3e-06,16200000000.0,0.000278,-2.36
0.8,0.7,1.7,4e-05,4e-06,19100000000.0,0.000368,-2.378
0.8,0.7,1.7,4e-05,6e-06,23600000000.0,0.000544,-2.41
0.8,0.7,1.7,4e-05,7e-06,25100000000.0,0.000631,-2.424
0.8,0.7,1.7,4e-05,8e-06,26400000000.0,0.000718,-2.438
0.8,0.7,1.7,4.25e-05,5e-06,20400000000.0,0.000457,-2.39
0.8,0.7,1.7,4.25e-05,2e-06,11400000000.0,0.000188,-2.336
0.8,0.7,1.7,4.25e-05,3e-06,15400000000.0,0.000279,-2.357
0.8,0.7,1.7,4.25e-05,4e-06,18000000000.0,0.000368,-2.374
0.8,0.7,1.7,4.25e-05,6e-06,22300000000.0,0.000545,-2.405
0.8,0.7,1.7,4.25e-05,7e-06,23700000000.0,0.000633,-2.418
0.8,0.7,1.7,4.25e-05,8e-06,24900000000.0,0.000719,-2.432
0.8,0.7,1.7,4.5e-05,5e-06,19200000000.0,0.000458,-2.386
0.8,0.7,1.7,4.5e-05,2e-06,10900000000.0,0.000188,-2.333
0.8,0.7,1.7,4.5e-05,3e-06,14600000000.0,0.000279,-2.354
0.8,0.7,1.7,4.5e-05,4e-06,17000000000.0,0.000369,-2.371
0.8,0.7,1.7,4.5e-05,6e-06,21000000000.0,0.000546,-2.4
0.8,0.7,1.7,4.5e-05,7e-06,22400000000.0,0.000634,-2.413
0.8,0.7,1.7,4.5e-05,8e-06,23500000000.0,0.000721,-2.426
0.8,0.7,1.7,4.75e-05,5e-06,18000000000.0,0.000459,-2.382
0.8,0.7,1.7,4.75e-05,2e-06,10500000000.0,0.000189,-2.33
0.8,0.7,1.7,4.75e-05,3e-06,13800000000.0,0.00028,-2.351
0.8,0.7,1.7,4.75e-05,4e-06,16200000000.0,0.00037,-2.367
0.8,0.7,1.7,4.75e-05,6e-06,19800000000.0,0.000547,-2.396
0.8,0.7,1.7,4.75e-05,7e-06,21100000000.0,0.000635,-2.408
0.8,0.7,1.7,4.75e-05,8e-06,22200000000.0,0.000722,-2.421
0.8,0.7,1.7,5.25e-05,5e-06,16200000000.0,0.000461,-2.375
0.8,0.7,1.7,5.25e-05,2e-06,9570000000.0,0.000189,-2.326
0.8,0.7,1.7,5.25e-05,3e-06,12400000000.0,0.000281,-2.345
0.8,0.7,1.7,5.25e-05,4e-06,14600000000.0,0.000371,-2.361
0.8,0.7,1.7,5.25e-05,6e-06,17500000000.0,0.000549,-2.388
0.8,0.7,1.7,5.25e-05,7e-06,18700000000.0,0.000638,-2.4
0.8,0.7,1.7,5.25e-05,8e-06,19700000000.0,0.000725,-2.411
0.8,0.7,1.7,5.5e-05,5e-06,15400000000.0,0.000462,-2.372
0.8,0.7,1.7,5.5e-05,2e-06,9160000000.0,0.00019,-2.324
0.8,0.7,1.7,5.5e-05,3e-06,11700000000.0,0.000281,-2.343
0.8,0.7,1.7,5.5e-05,4e-06,13900000000.0,0.000372,-2.359
0.8,0.7,1.7,5.5e-05,6e-06,16600000000.0,0.00055,-2.385
0.8,0.7,1.7,5.5e-05,7e-06,17600000000.0,0.000639,-2.396
0.8,0.7,1.7,5.5e-05,8e-06,18600000000.0,0.000726,-2.407
0.8,0.7,1.7,5.75e-05,5e-06,14700000000.0,0.000462,-2.369
0.8,0.7,1.7,5.75e-05,2e-06,8760000000.0,0.00019,-2.322
0.8,0.7,1.7,5.75e-05,3e-06,11100000000.0,0.000282,-2.341
0.8,0.7,1.7,5.75e-05,4e-06,13200000000.0,0.000372,-2.356
0.8,0.7,1.7,5.75e-05,6e-06,15800000000.0,0.000551,-2.381
0.8,0.7,1.7,5.75e-05,7e-06,16700000000.0,0.00064,-2.393
0.8,0.7,1.7,5.75e-05,8e-06,17500000000.0,0.000728,-2.403
0.8,0.7,1.7,6e-05,5e-06,14000000000.0,0.000463,-2.367
0.8,0.7,1.7,6e-05,2e-06,8380000000.0,0.00019,-2.32
0.8,0.7,1.7,6e-05,3e-06,10700000000.0,0.000282,-2.339
0.8,0.7,1.7,6e-05,4e-06,12500000000.0,0.000373,-2.354
0.8,0.7,1.7,6e-05,6e-06,15000000000.0,0.000552,-2.378
0.8,0.7,1.7,6e-05,7e-06,15900000000.0,0.000641,-2.39
0.8,0.7,1.7,6e-05,8e-06,16600000000.0,0.000729,-2.4
0.8,0.7,1.8,5e-05,5e-06,17200000000.0,0.00049,-2.381
0.8,0.7,1.8,5e-05,2e-06,10100000000.0,0.000201,-2.33
0.8,0.7,1.8,5e-05,3e-06,13200000000.0,0.000299,-2.35
0.8,0.7,1.8,5e-05,4e-06,15500000000.0,0.000395,-2.366
0.8,0.7,1.8,5e-05,6e-06,18700000000.0,0.000585,-2.394
0.8,0.7,1.8,5e-05,7e-06,20000000000.0,0.000679,-2.406
0.8,0.7,1.8,5e-05,8e-06,21100000000.0,0.000773,-2.417
0.8,0.7,1.8,4e-05,5e-06,21900000000.0,0.000487,-2.397
0.8,0.7,1.8,4e-05,2e-06,12300000000.0,0.0002,-2.341
0.8,0.7,1.8,4e-05,3e-06,16300000000.0,0.000297,-2.363
0.8,0.7,1.8,4e-05,4e-06,19200000000.0,0.000392,-2.381
0.8,0.7,1.8,4e-05,6e-06,23800000000.0,0.000581,-2.412
0.8,0.7,1.8,4e-05,7e-06,25300000000.0,0.000674,-2.426
0.8,0.7,1.8,4e-05,8e-06,26500000000.0,0.000766,-2.439
0.8,0.7,1.8,4.25e-05,5e-06,20600000000.0,0.000488,-2.392
0.8,0.7,1.8,4.25e-05,2e-06,11500000000.0,0.0002,-2.338
0.8,0.7,1.8,4.25e-05,3e-06,15500000000.0,0.000297,-2.359
0.8,0.7,1.8,4.25e-05,4e-06,18100000000.0,0.000393,-2.377
0.8,0.7,1.8,4.25e-05,6e-06,22400000000.0,0.000582,-2.406
0.8,0.7,1.8,4.25e-05,7e-06,23900000000.0,0.000675,-2.42
0.8,0.7,1.8,4.25e-05,8e-06,25000000000.0,0.000768,-2.433
0.8,0.7,1.8,4.5e-05,5e-06,19300000000.0,0.000489,-2.388
0.8,0.7,1.8,4.5e-05,2e-06,11000000000.0,0.000201,-2.335
0.8,0.7,1.8,4.5e-05,3e-06,14700000000.0,0.000298,-2.356
0.8,0.7,1.8,4.5e-05,4e-06,17200000000.0,0.000394,-2.373
0.8,0.7,1.8,4.5e-05,6e-06,21100000000.0,0.000583,-2.402
0.8,0.7,1.8,4.5e-05,7e-06,22500000000.0,0.000677,-2.415
0.8,0.7,1.8,4.5e-05,8e-06,23600000000.0,0.00077,-2.427
0.8,0.7,1.8,4.75e-05,5e-06,18100000000.0,0.00049,-2.384
0.8,0.7,1.8,4.75e-05,2e-06,10500000000.0,0.000201,-2.333
0.8,0.7,1.8,4.75e-05,3e-06,13900000000.0,0.000298,-2.353
0.8,0.7,1.8,4.75e-05,4e-06,16300000000.0,0.000394,-2.37
0.8,0.7,1.8,4.75e-05,6e-06,19900000000.0,0.000584,-2.397
0.8,0.7,1.8,4.75e-05,7e-06,21200000000.0,0.000678,-2.41
0.8,0.7,1.8,4.75e-05,8e-06,22300000000.0,0.000771,-2.422
0.8,0.7,1.8,5.25e-05,5e-06,16300000000.0,0.000491,-2.377
0.8,0.7,1.8,5.25e-05,2e-06,9640000000.0,0.000202,-2.328
0.8,0.7,1.8,5.25e-05,3e-06,12500000000.0,0.000299,-2.348
0.8,0.7,1.8,5.25e-05,4e-06,14700000000.0,0.000396,-2.363
0.8,0.7,1.8,5.25e-05,6e-06,17600000000.0,0.000586,-2.39
0.8,0.7,1.8,5.25e-05,7e-06,18800000000.0,0.00068,-2.402
0.8,0.7,1.8,5.25e-05,8e-06,19900000000.0,0.000774,-2.413
0.8,0.7,1.8,5.5e-05,5e-06,15500000000.0,0.000492,-2.374
0.8,0.7,1.8,5.5e-05,2e-06,9220000000.0,0.000202,-2.326
0.8,0.7,1.8,5.5e-05,3e-06,11800000000.0,0.0003,-2.345
0.8,0.7,1.8,5.5e-05,4e-06,14000000000.0,0.000396,-2.361
0.8,0.7,1.8,5.5e-05,6e-06,16700000000.0,0.000587,-2.387
0.8,0.7,1.8,5.5e-05,7e-06,17800000000.0,0.000681,-2.398
0.8,0.7,1.8,5.5e-05,8e-06,18700000000.0,0.000775,-2.409
0.8,0.7,1.8,5.75e-05,5e-06,14700000000.0,0.000493,-2.372
0.8,0.7,1.8,5.75e-05,2e-06,8830000000.0,0.000202,-2.324
0.8,0.7,1.8,5.75e-05,3e-06,11200000000.0,0.0003,-2.343
0.8,0.7,1.8,5.75e-05,4e-06,13300000000.0,0.000397,-2.358
0.8,0.7,1.8,5.75e-05,6e-06,15900000000.0,0.000588,-2.383
0.8,0.7,1.8,5.75e-05,7e-06,16800000000.0,0.000683,-2.395
0.8,0.7,1.8,5.75e-05,8e-06,17600000000.0,0.000776,-2.405
0.8,0.7,1.8,6e-05,5e-06,14000000000.0,0.000493,-2.369
0.8,0.7,1.8,6e-05,2e-06,8440000000.0,0.000203,-2.322
0.8,0.7,1.8,6e-05,3e-06,10700000000.0,0.0003,-2.341
0.8,0.7,1.8,6e-05,4e-06,12600000000.0,0.000397,-2.356
0.8,0.7,1.8,6e-05,6e-06,15100000000.0,0.000589,-2.381
0.8,0.7,1.8,6e-05,7e-06,16000000000.0,0.000683,-2.392
0.8,0.7,1.8,6e-05,8e-06,16700000000.0,0.000778,-2.402
0.8,0.5,1.2,5e-05,5e-06,1080000000.0,1.29e-05,-2.436
0.8,0.5,1.2,5e-05,2e-06,532000000.0,5.37e-06,-2.42
0.8,0.5,1.2,5e-05,3e-06,743000000.0,7.93e-06,-2.426
0.8,0.5,1.2,5e-05,4e-06,922000000.0,1.05e-05,-2.431
0.8,0.5,1.2,5e-05,6e-06,1260000000.0,1.54e-05,-2.44
0.8,0.5,1.2,5e-05,7e-06,1400000000.0,1.79e-05,-2.443
0.8,0.5,1.2,5e-05,8e-06,1510000000.0,2.03e-05,-2.447
0.8,0.5,1.2,4e-05,5e-06,1290000000.0,1.28e-05,-2.441
0.8,0.5,1.2,4e-05,2e-06,620000000.0,5.32e-06,-2.423
0.8,0.5,1.2,4e-05,3e-06,879000000.0,7.86e-06,-2.43
0.8,0.5,1.2,4e-05,4e-06,1080000000.0,1.03e-05,-2.436
0.8,0.5,1.2,4e-05,6e-06,1450000000.0,1.53e-05,-2.445
0.8,0.5,1.2,4e-05,7e-06,1580000000.0,1.77e-05,-2.449
0.8,0.5,1.2,4e-05,8e-06,1720000000.0,2.01e-05,-2.453
0.8,0.5,1.2,4.25e-05,5e-06,1240000000.0,1.29e-05,-2.439
0.8,0.5,1.2,4.25e-05,2e-06,595000000.0,5.33e-06,-2.422
0.8,0.5,1.2,4.25e-05,3e-06,844000000.0,7.88e-06,-2.429
0.8,0.5,1.2,4.25e-05,4e-06,1020000000.0,1.04e-05,-2.435
0.8,0.5,1.2,4.25e-05,6e-06,1400000000.0,1.53e-05,-2.444
0.8,0.5,1.2,4.25e-05,7e-06,1530000000.0,1.77e-05,-2.448
0.8,0.5,1.2,4.25e-05,8e-06,1650000000.0,2.01e-05,-2.451
0.8,0.5,1.2,4.5e-05,5e-06,1190000000.0,1.29e-05,-2.437
0.8,0.5,1.2,4.5e-05,2e-06,573000000.0,5.35e-06,-2.422
0.8,0.5,1.2,4.5e-05,3e-06,808000000.0,7.89e-06,-2.428
0.8,0.5,1.2,4.5e-05,4e-06,983000000.0,1.04e-05,-2.433
0.8,0.5,1.2,4.5e-05,6e-06,1350000000.0,1.53e-05,-2.442
0.8,0.5,1.2,4.5e-05,7e-06,1480000000.0,1.78e-05,-2.446
0.8,0.5,1.2,4.5e-05,8e-06,1600000000.0,2.02e-05,-2.449
0.8,0.5,1.2,4.75e-05,5e-06,1130000000.0,1.29e-05,-2.437
0.8,0.5,1.2,4.75e-05,2e-06,552000000.0,5.36e-06,-2.421
0.8,0.5,1.2,4.75e-05,3e-06,775000000.0,7.91e-06,-2.427
0.8,0.5,1.2,4.75e-05,4e-06,952000000.0,1.04e-05,-2.432
0.8,0.5,1.2,4.75e-05,6e-06,1300000000.0,1.54e-05,-2.441
0.8,0.5,1.2,4.75e-05,7e-06,1440000000.0,1.78e-05,-2.445
0.8,0.5,1.2,4.75e-05,8e-06,1550000000.0,2.02e-05,-2.448
0.8,0.5,1.2,5.25e-05,5e-06,1030000000.0,1.3e-05,-2.435
0.8,0.5,1.2,5.25e-05,2e-06,512000000.0,5.38e-06,-2.419
0.8,0.5,1.2,5.25e-05,3e-06,711000000.0,7.95e-06,-2.425
0.8,0.5,1.2,5.25e-05,4e-06,894000000.0,1.05e-05,-2.43
0.8,0.5,1.2,5.25e-05,6e-06,1220000000.0,1.54e-05,-2.439
0.8,0.5,1.2,5.25e-05,7e-06,1360000000.0,1.79e-05,-2.442
0.8,0.5,1.2,5.25e-05,8e-06,1470000000.0,2.03e-05,-2.446
0.8,0.5,1.2,5.5e-05,5e-06,1000000000.0,1.3e-05,-2.434
0.8,0.5,1.2,5.5e-05,2e-06,494000000.0,5.4e-06,-2.419
0.8,0.5,1.2,5.5e-05,3e-06,679000000.0,7.96e-06,-2.425
0.8,0.5,1.2,5.5e-05,4e-06,865000000.0,1.05e-05,-2.43
0.8,0.5,1.2,5.5e-05,6e-06,1180000000.0,1.55e-05,-2.437
0.8,0.5,1.2,5.5e-05,7e-06,1320000000.0,1.79e-05,-2.441
0.8,0.5,1.2,5.5e-05,8e-06,1430000000.0,2.04e-05,-2.444
0.8,0.5,1.2,5.75e-05,5e-06,975000000.0,1.3e-05,-2.433
0.8,0.5,1.2,5.75e-05,2e-06,476000000.0,5.41e-06,-2.418
0.8,0.5,1.2,5.75e-05,3e-06,648000000.0,7.98e-06,-2.424
0.8,0.5,1.2,5.75e-05,4e-06,839000000.0,1.05e-05,-2.429
0.8,0.5,1.2,5.75e-05,6e-06,1130000000.0,1.55e-05,-2.437
0.8,0.5,1.2,5.75e-05,7e-06,1280000000.0,1.8e-05,-2.44
0.8,0.5,1.2,5.75e-05,8e-06,1400000000.0,2.04e-05,-2.443
0.8,0.5,1.2,6e-05,5e-06,950000000.0,1.31e-05,-2.432
0.8,0.5,1.2,6e-05,2e-06,457000000.0,5.41e-06,-2.418
0.8,0.5,1.2,6e-05,3e-06,624000000.0,8e-06,-2.423
0.8,0.5,1.2,6e-05,4e-06,814000000.0,1.05e-05,-2.428
0.8,0.5,1.2,6e-05,6e-06,1090000000.0,1.55e-05,-2.436
0.8,0.5,1.2,6e-05,7e-06,1240000000.0,1.8e-05,-2.439
0.8,0.5,1.2,6e-05,8e-06,1360000000.0,2.05e-05,-2.442
0.8,0.5,1.1,5e-05,5e-06,1070000000.0,1.18e-05,-2.439
0.8,0.5,1.1,5e-05,2e-06,528000000.0,4.89e-06,-2.423
0.8,0.5,1.1,5e-05,3e-06,736000000.0,7.22e-06,-2.43
0.8,0.5,1.1,5e-05,4e-06,914000000.0,9.51e-06,-2.435
0.8,0.5,1.1,5e-05,6e-06,1250000000.0,1.4e-05,-2.443
0.8,0.5,1.1,5e-05,7e-06,1380000000.0,1.62e-05,-2.447
0.8,0.5,1.1,5e-05,8e-06,1500000000.0,1.85e-05,-2.45
0.8,0.5,1.1,4e-05,5e-06,1280000000.0,1.17e-05,-2.444
0.8,0.5,1.1,4e-05,2e-06,615000000.0,4.84e-06,-2.427
0.8,0.5,1.1,4e-05,3e-06,872000000.0,7.14e-06,-2.434
0.8,0.5,1.1,4e-05,4e-06,1060000000.0,9.41e-06,-2.439
0.8,0.5,1.1,4e-05,6e-06,1440000000.0,1.39e-05,-2.449
0.8,0.5,1.1,4e-05,7e-06,1570000000.0,1.61e-05,-2.452
0.8,0.5,1.1,4e-05,8e-06,1700000000.0,1.83e-05,-2.456
0.8,0.5,1.1,4.25e-05,5e-06,1220000000.0,1.17e-05,-2.443
0.8,0.5,1.1,4.25e-05,2e-06,591000000.0,4.85e-06,-2.426
0.8,0.5,1.1,4.25e-05,3e-06,836000000.0,7.16e-06,-2.432
0.8,0.5,1.1,4.25e-05,4e-06,1010000000.0,9.44e-06,-2.438
0.8,0.5,1.1,4.25e-05,6e-06,1390000000.0,1.39e-05,-2.447
0.8,0.5,1.1,4.25e-05,7e-06,1520000000.0,1.61e-05,-2.45
0.8,0.5,1.1,4.25e-05,8e-06,1630000000.0,1.83e-05,-2.455
0.8,0.5,1.1,4.5e-05,5e-06,1170000000.0,1.17e-05,-2.442
0.8,0.5,1.1,4.5e-05,2e-06,569000000.0,4.87e-06,-2.425
0.8,0.5,1.1,4.5e-05,3e-06,801000000.0,7.18e-06,-2.431
0.8,0.5,1.1,4.5e-05,4e-06,977000000.0,9.47e-06,-2.436
0.8,0.5,1.1,4.5e-05,6e-06,1340000000.0,1.4e-05,-2.446
0.8,0.5,1.1,4.5e-05,7e-06,1470000000.0,1.62e-05,-2.45
0.8,0.5,1.1,4.5e-05,8e-06,1590000000.0,1.84e-05,-2.453
0.8,0.5,1.1,4.75e-05,5e-06,1120000000.0,1.17e-05,-2.44
0.8,0.5,1.1,4.75e-05,2e-06,548000000.0,4.88e-06,-2.424
0.8,0.5,1.1,4.75e-05,3e-06,768000000.0,7.2e-06,-2.43
0.8,0.5,1.1,4.75e-05,4e-06,944000000.0,9.48e-06,-2.436
0.8,0.5,1.1,4.75e-05,6e-06,1290000000.0,1.4e-05,-2.444
0.8,0.5,1.1,4.75e-05,7e-06,1430000000.0,1.62e-05,-2.448
0.8,0.5,1.1,4.75e-05,8e-06,1540000000.0,1.84e-05,-2.452
0.8,0.5,1.1,5.25e-05,5e-06,1020000000.0,1.18e-05,-2.438
0.8,0.5,1.1,5.25e-05,2e-06,508000000.0,4.9e-06,-2.423
0.8,0.5,1.1,5.25e-05,3e-06,704000000.0,7.23e-06,-2.429
0.8,0.5,1.1,5.25e-05,4e-06,886000000.0,9.53e-06,-2.434
0.8,0.5,1.1,5.25e-05,6e-06,1200000000.0,1.4e-05,-2.442
0.8,0.5,1.1,5.25e-05,7e-06,1340000000.0,1.63e-05,-2.446
0.8,0.5,1.1,5.25e-05,8e-06,1460000000.0,1.85e-05,-2.448
0.8,0.5,1.1,5.5e-05,5e-06,993000000.0,1.18e-05,-2.437
0.8,0.5,1.1,5.5e-05,2e-06,489000000.0,4.91e-06,-2.422
0.8,0.5,1.1,5.5e-05,3e-06,673000000.0,7.25e-06,-2.428
0.8,0.5,1.1,5.5e-05,4e-06,858000000.0,9.55e-06,-2.433
0.8,0.5,1.1,5.5e-05,6e-06,1160000000.0,1.41e-05,-2.441
0.8,0.5,1.1,5.5e-05,7e-06,1300000000.0,1.63e-05,-2.444
0.8,0.5,1.1,5.5e-05,8e-06,1420000000.0,1.85e-05,-2.448
0.8,0.5,1.1,5.75e-05,5e-06,967000000.0,1.18e-05,-2.436
0.8,0.5,1.1,5.75e-05,2e-06,471000000.0,4.92e-06,-2.422
0.8,0.5,1.1,5.75e-05,3e-06,640000000.0,7.26e-06,-2.427
0.8,0.5,1.1,5.75e-05,4e-06,832000000.0,9.57e-06,-2.432
0.8,0.5,1.1,5.75e-05,6e-06,1120000000.0,1.41e-05,-2.44
0.8,0.5,1.1,5.75e-05,7e-06,1270000000.0,1.63e-05,-2.444
0.8,0.5,1.1,5.75e-05,8e-06,1380000000.0,1.86e-05,-2.447
0.8,0.5,1.1,6e-05,5e-06,942000000.0,1.19e-05,-2.436
0.8,0.5,1.1,6e-05,2e-06,453000000.0,4.93e-06,-2.421
0.8,0.5,1.1,6e-05,3e-06,619000000.0,7.27e-06,-2.427
0.8,0.5,1.1,6e-05,4e-06,807000000.0,9.59e-06,-2.431
0.8,0.5,1.1,6e-05,6e-06,1080000000.0,1.41e-05,-2.439
0.8,0.5,1.1,6e-05,7e-06,1230000000.0,1.64e-05,-2.443
0.8,0.5,1.1,6e-05,8e-06,1350000000.0,1.86e-05,-2.446
0.8,0.5,1.3,5e-05,5e-06,1100000000.0,1.41e-05,-2.433
0.8,0.5,1.3,5e-05,2e-06,536000000.0,5.86e-06,-2.417
0.8,0.5,1.3,5e-05,3e-06,751000000.0,8.66e-06,-2.423
0.8,0.5,1.3,5e-05,4e-06,929000000.0,1.14e-05,-2.428
0.8,0.5,1.3,5e-05,6e-06,1270000000.0,1.68e-05,-2.437
0.8,0.5,1.3,5e-05,7e-06,1410000000.0,1.95e-05,-2.441
0.8,0.5,1.3,5e-05,8e-06,1520000000.0,2.21e-05,-2.444
0.8,0.5,1.3,4e-05,5e-06,1300000000.0,1.4e-05,-2.438
0.8,0.5,1.3,4e-05,2e-06,624000000.0,5.81e-06,-2.42
0.8,0.5,1.3,4e-05,3e-06,886000000.0,8.57e-06,-2.427
0.8,0.5,1.3,4e-05,4e-06,1090000000.0,1.13e-05,-2.432
0.8,0.5,1.3,4e-05,6e-06,1460000000.0,1.67e-05,-2.442
0.8,0.5,1.3,4e-05,7e-06,1590000000.0,1.93e-05,-2.446
0.8,0.5,1.3,4e-05,8e-06,1740000000.0,2.19e-05,-2.45
0.8,0.5,1.3,4.25e-05,5e-06,1250000000.0,1.4e-05,-2.437
0.8,0.5,1.3,4.25e-05,2e-06,600000000.0,5.82e-06,-2.419
0.8,0.5,1.3,4.25e-05,3e-06,850000000.0,8.59e-06,-2.426
0.8,0.5,1.3,4.25e-05,4e-06,1030000000.0,1.13e-05,-2.432
0.8,0.5,1.3,4.25e-05,6e-06,1410000000.0,1.67e-05,-2.441
0.8,0.5,1.3,4.25e-05,7e-06,1540000000.0,1.93e-05,-2.445
0.8,0.5,1.3,4.25e-05,8e-06,1660000000.0,2.2e-05,-2.449
0.8,0.5,1.3,4.5e-05,5e-06,1200000000.0,1.41e-05,-2.435
0.8,0.5,1.3,4.5e-05,2e-06,578000000.0,5.84e-06,-2.418
0.8,0.5,1.3,4.5e-05,3e-06,816000000.0,8.62e-06,-2.425
0.8,0.5,1.3,4.5e-05,4e-06,991000000.0,1.14e-05,-2.431
0.8,0.5,1.3,4.5e-05,6e-06,1360000000.0,1.68e-05,-2.439
0.8,0.5,1.3,4.5e-05,7e-06,1500000000.0,1.94e-05,-2.444
0.8,0.5,1.3,4.5e-05,8e-06,1610000000.0,2.2e-05,-2.447
0.8,0.5,1.3,4.75e-05,5e-06,1150000000.0,1.41e-05,-2.434
0.8,0.5,1.3,4.75e-05,2e-06,556000000.0,5.85e-06,-2.418
0.8,0.5,1.3,4.75e-05,3e-06,783000000.0,8.64e-06,-2.424
0.8,0.5,1.3,4.75e-05,4e-06,959000000.0,1.14e-05,-2.43
0.8,0.5,1.3,4.75e-05,6e-06,1320000000.0,1.68e-05,-2.438
0.8,0.5,1.3,4.75e-05,7e-06,1450000000.0,1.94e-05,-2.442
0.8,0.5,1.3,4.75e-05,8e-06,1570000000.0,2.21e-05,-2.446
0.8,0.5,1.3,5.25e-05,5e-06,1050000000.0,1.42e-05,-2.431
0.8,0.5,1.3,5.25e-05,2e-06,517000000.0,5.87e-06,-2.417
0.8,0.5,1.3,5.25e-05,3e-06,718000000.0,8.67e-06,-2.423
0.8,0.5,1.3,5.25e-05,4e-06,900000000.0,1.14e-05,-2.428
0.8,0.5,1.3,5.25e-05,6e-06,1230000000.0,1.69e-05,-2.436
0.8,0.5,1.3,5.25e-05,7e-06,1370000000.0,1.95e-05,-2.44
0.8,0.5,1.3,5.25e-05,8e-06,1480000000.0,2.22e-05,-2.442
0.8,0.5,1.3,5.5e-05,5e-06,1010000000.0,1.42e-05,-2.431
0.8,0.5,1.3,5.5e-05,2e-06,498000000.0,5.89e-06,-2.416
0.8,0.5,1.3,5.5e-05,3e-06,687000000.0,8.69e-06,-2.422
0.8,0.5,1.3,5.5e-05,4e-06,873000000.0,1.15e-05,-2.427
0.8,0.5,1.3,5.5e-05,6e-06,1190000000.0,1.69e-05,-2.435
0.8,0.5,1.3,5.5e-05,7e-06,1330000000.0,1.96e-05,-2.438
0.8,0.5,1.3,5.5e-05,8e-06,1440000000.0,2.22e-05,-2.442
0.8,0.5,1.3,5.75e-05,5e-06,982000000.0,1.42e-05,-2.43
0.8,0.5,1.3,5.75e-05,2e-06,480000000.0,5.9e-06,-2.415
0.8,0.5,1.3,5.75e-05,3e-06,656000000.0,8.71e-06,-2.421
0.8,0.5,1.3,5.75e-05,4e-06,847000000.0,1.15e-05,-2.426
