Rd,VDD,Vgate,Wn,Bandwidth,DCPowerConsumption,VoltageGain
1100.0,1.3,0.65,3.5e-06,241000000.0,0.00027,6.591
1100.0,1.3,0.65,4e-06,243000000.0,0.000302,7.476
1100.0,1.3,0.65,4.5e-06,244000000.0,0.000333,8.234
1100.0,1.3,0.65,5e-06,246000000.0,0.000362,8.894
1100.0,1.3,0.65,5.5e-06,247000000.0,0.000391,9.473
1100.0,1.3,0.65,6e-06,249000000.0,0.000418,9.988
1100.0,1.3,0.65,6.5e-06,250000000.0,0.000445,10.45
1100.0,1.3,0.65,7e-06,252000000.0,0.00047,10.87
1100.0,1.3,0.65,8e-06,254000000.0,0.000519,11.59
1100.0,1.3,0.65,8.5e-06,256000000.0,0.000543,11.91
1100.0,1.3,0.65,9e-06,257000000.0,0.000565,12.2
1100.0,1.3,0.65,9.5e-06,258000000.0,0.000587,12.47
1100.0,1.3,0.65,1e-05,260000000.0,0.000609,12.72
1100.0,1.3,0.65,1.05e-05,261000000.0,0.00063,12.96
1100.0,1.3,0.65,1.1e-05,262000000.0,0.00065,13.18
1100.0,1.3,0.65,1.15e-05,264000000.0,0.000669,13.38
1100.0,1.3,0.65,1.2e-05,265000000.0,0.000689,13.57
1100.0,1.3,0.65,1.25e-05,266000000.0,0.000707,13.75
1100.0,1.3,0.65,1.3e-05,267000000.0,0.000726,13.93
1100.0,1.3,0.65,1.35e-05,268000000.0,0.000743,14.09
1100.0,1.3,0.65,1.4e-05,270000000.0,0.000761,14.24
1100.0,1.3,0.65,1.45e-05,271000000.0,0.000778,14.38
1100.0,1.3,0.65,1.5e-05,272000000.0,0.000795,14.52
1100.0,1.3,0.7,7.5e-06,260000000.0,0.000728,12.41
1100.0,1.3,0.7,3e-06,242000000.0,0.000359,6.968
1100.0,1.3,0.7,3.5e-06,244000000.0,0.000408,7.988
1100.0,1.3,0.7,4e-06,246000000.0,0.000454,8.84
1100.0,1.3,0.7,4.5e-06,248000000.0,0.000499,9.566
1100.0,1.3,0.7,5e-06,250000000.0,0.000541,10.19
1100.0,1.3,0.7,5.5e-06,252000000.0,0.000581,10.74
1100.0,1.3,0.7,6e-06,254000000.0,0.00062,11.23
1100.0,1.3,0.7,6.5e-06,256000000.0,0.000657,11.66
1100.0,1.3,0.7,7e-06,258000000.0,0.000693,12.05
1100.0,1.3,0.7,8e-06,261000000.0,0.000761,12.73
1100.0,1.3,0.7,8.5e-06,263000000.0,0.000793,13.02
1100.0,1.3,0.7,9e-06,265000000.0,0.000824,13.29
1100.0,1.3,0.7,9.5e-06,267000000.0,0.000853,13.53
1100.0,1.3,0.7,1e-05,269000000.0,0.000882,13.76
1100.0,1.3,0.7,1.05e-05,270000000.0,0.00091,13.97
1100.0,1.3,0.7,1.1e-05,272000000.0,0.000937,14.16
1100.0,1.3,0.7,1.15e-05,274000000.0,0.000963,14.34
1100.0,1.3,0.7,1.2e-05,276000000.0,0.000989,14.5
1100.0,1.3,0.7,1.25e-05,277000000.0,0.00101,14.65
1100.0,1.3,0.7,1.3e-05,279000000.0,0.00104,14.79
1100.0,1.3,0.7,1.35e-05,281000000.0,0.00106,14.92
1100.0,1.3,0.7,1.4e-05,283000000.0,0.00108,15.04
1100.0,1.3,0.7,1.45e-05,285000000.0,0.0011,15.14
1100.0,1.3,0.7,1.5e-05,287000000.0,0.00113,15.23
1100.0,1.3,0.75,7.5e-06,266000000.0,0.000983,12.92
1100.0,1.3,0.75,3e-06,244000000.0,0.000498,7.758
1100.0,1.3,0.75,3.5e-06,247000000.0,0.000563,8.752
1100.0,1.3,0.75,4e-06,249000000.0,0.000626,9.578
1100.0,1.3,0.75,4.5e-06,251000000.0,0.000685,10.28
1100.0,1.3,0.75,5e-06,254000000.0,0.000741,10.88
1100.0,1.3,0.75,5.5e-06,256000000.0,0.000794,11.4
1100.0,1.3,0.75,6e-06,259000000.0,0.000845,11.86
1100.0,1.3,0.75,6.5e-06,261000000.0,0.000893,12.26
1100.0,1.3,0.75,7e-06,264000000.0,0.000939,12.61
1100.0,1.3,0.75,8e-06,269000000.0,0.00103,13.19
1100.0,1.3,0.75,8.5e-06,272000000.0,0.00107,13.41
1100.0,1.3,0.75,9e-06,275000000.0,0.0011,13.59
1100.0,1.3,0.75,9.5e-06,278000000.0,0.00114,13.72
1100.0,1.3,0.75,1e-05,283000000.0,0.00118,13.79
1100.0,1.3,0.75,1.05e-05,288000000.0,0.00121,13.77
1100.0,1.3,0.75,1.1e-05,295000000.0,0.00124,13.63
1100.0,1.3,0.75,1.15e-05,306000000.0,0.00127,13.31
1100.0,1.3,0.75,1.2e-05,323000000.0,0.0013,12.74
1100.0,1.3,0.75,1.25e-05,349000000.0,0.00132,11.9
1100.0,1.3,0.75,1.3e-05,388000000.0,0.00134,10.76
1100.0,1.3,0.75,1.35e-05,445000000.0,0.00136,9.417
1100.0,1.3,0.75,1.4e-05,522000000.0,0.00137,8.017
1100.0,1.3,0.75,1.45e-05,621000000.0,0.00138,6.638
1100.0,1.3,0.75,1.5e-05,727000000.0,0.00139,5.348
1100.0,1.3,0.85,3e-06,248000000.0,0.000798,8.292
1100.0,1.3,0.85,3.5e-06,251000000.0,0.000899,9.183
1100.0,1.3,0.85,4e-06,256000000.0,0.000993,9.847
1100.0,1.3,0.85,4.5e-06,261000000.0,0.00108,10.25
1100.0,1.3,0.85,5e-06,271000000.0,0.00116,10.22
1100.0,1.3,0.85,5.5e-06,293000000.0,0.00123,9.326
1100.0,1.3,0.85,6e-06,346000000.0,0.00128,7.19
1100.0,1.3,0.85,6.5e-06,447000000.0,0.00132,4.391
1100.0,1.3,0.85,7e-06,593000000.0,0.00134,1.825
1100.0,1.3,0.9,3e-06,251000000.0,0.000951,8.144
1100.0,1.3,0.9,3.5e-06,258000000.0,0.00107,8.663
1100.0,1.3,0.9,4e-06,275000000.0,0.00117,8.209
1100.0,1.3,0.9,4.5e-06,326000000.0,0.00124,5.826
1100.0,1.3,0.9,5e-06,440000000.0,0.0013,2.308
1100.0,1.4,0.8,7.5e-06,281000000.0,0.00139,12.52
1100.0,1.4,0.8,3e-06,246000000.0,0.000721,8.252
1100.0,1.4,0.8,3.5e-06,249000000.0,0.000814,9.222
1100.0,1.4,0.8,4e-06,252000000.0,0.000901,10.02
1100.0,1.4,0.8,4.5e-06,255000000.0,0.000984,10.69
1100.0,1.4,0.8,5e-06,258000000.0,0.00106,11.24
1100.0,1.4,0.8,5.5e-06,261000000.0,0.00114,11.71
1100.0,1.4,0.8,6e-06,264000000.0,0.0012,12.09
1100.0,1.4,0.8,6.5e-06,268000000.0,0.00127,12.38
1100.0,1.4,0.8,7e-06,274000000.0,0.00133,12.54
1100.0,1.4,0.8,8e-06,293000000.0,0.00144,12.2
1100.0,1.4,0.8,8.5e-06,314000000.0,0.00148,11.4
1100.0,1.4,0.8,9e-06,355000000.0,0.00152,9.994
1100.0,1.4,0.8,9.5e-06,424000000.0,0.00155,8.088
1100.0,1.4,0.8,1e-05,528000000.0,0.00158,6.08
1100.0,1.4,0.8,1.05e-05,667000000.0,0.0016,4.208
1100.0,1.4,0.8,1.1e-05,797000000.0,0.00161,2.55
1100.0,1.4,0.8,1.15e-05,910000000.0,0.00162,1.144
1100.0,1.4,0.6,7.5e-06,247000000.0,0.000351,9.54
1100.0,1.4,0.6,3e-06,237000000.0,0.000162,3.516
1100.0,1.4,0.6,3.5e-06,238000000.0,0.000186,4.612
1100.0,1.4,0.6,4e-06,239000000.0,0.000209,5.537
1100.0,1.4,0.6,4.5e-06,241000000.0,0.000231,6.333
1100.0,1.4,0.6,5e-06,242000000.0,0.000252,7.028
1100.0,1.4,0.6,5.5e-06,243000000.0,0.000273,7.642
1100.0,1.4,0.6,6e-06,244000000.0,0.000294,8.19
1100.0,1.4,0.6,6.5e-06,245000000.0,0.000313,8.684
1100.0,1.4,0.6,7e-06,246000000.0,0.000332,9.132
1100.0,1.4,0.6,8e-06,248000000.0,0.000369,9.915
1100.0,1.4,0.6,8.5e-06,249000000.0,0.000387,10.26
1100.0,1.4,0.6,9e-06,250000000.0,0.000404,10.58
1100.0,1.4,0.6,9.5e-06,251000000.0,0.000421,10.88
1100.0,1.4,0.6,1e-05,252000000.0,0.000438,11.15
1100.0,1.4,0.6,1.05e-05,253000000.0,0.000454,11.41
1100.0,1.4,0.6,1.1e-05,254000000.0,0.00047,11.65
1100.0,1.4,0.6,1.15e-05,255000000.0,0.000485,11.88
1100.0,1.4,0.6,1.2e-05,256000000.0,0.0005,12.1
1100.0,1.4,0.6,1.25e-05,257000000.0,0.000515,12.3
1100.0,1.4,0.6,1.35e-05,259000000.0,0.000544,12.67
1100.0,1.4,0.6,1.4e-05,259000000.0,0.000557,12.84
1100.0,1.4,0.6,1.45e-05,260000000.0,0.000571,13.01
1100.0,1.4,0.6,1.5e-05,261000000.0,0.000584,13.16
1100.0,1.4,0.65,7.5e-06,254000000.0,0.000567,11.48
1100.0,1.4,0.65,3e-06,240000000.0,0.000272,5.811
1100.0,1.4,0.65,3.5e-06,242000000.0,0.000311,6.858
1100.0,1.4,0.65,4e-06,243000000.0,0.000347,7.737
1100.0,1.4,0.65,4.5e-06,245000000.0,0.000382,8.489
1100.0,1.4,0.65,5e-06,247000000.0,0.000416,9.143
1100.0,1.4,0.65,5.5e-06,248000000.0,0.000448,9.718
1100.0,1.4,0.65,6e-06,250000000.0,0.00048,10.23
1100.0,1.4,0.65,6.5e-06,251000000.0,0.00051,10.69
1100.0,1.4,0.65,7e-06,253000000.0,0.000539,11.1
1100.0,1.4,0.65,8e-06,256000000.0,0.000594,11.82
1100.0,1.4,0.65,8.5e-06,257000000.0,0.000621,12.13
1100.0,1.4,0.65,9e-06,258000000.0,0.000646,12.42
1100.0,1.4,0.65,9.5e-06,260000000.0,0.000671,12.69
1100.0,1.4,0.65,1e-05,261000000.0,0.000695,12.94
1100.0,1.4,0.65,1.05e-05,263000000.0,0.000719,13.17
1100.0,1.4,0.65,1.1e-05,264000000.0,0.000742,13.39
1100.0,1.4,0.65,1.15e-05,265000000.0,0.000764,13.59
1100.0,1.4,0.65,1.2e-05,266000000.0,0.000785,13.78
1100.0,1.4,0.65,1.25e-05,268000000.0,0.000806,13.96
1100.0,1.4,0.65,1.3e-05,269000000.0,0.000827,14.13
1100.0,1.4,0.65,1.35e-05,270000000.0,0.000847,14.29
1100.0,1.4,0.65,1.4e-05,271000000.0,0.000867,14.44
1100.0,1.4,0.65,1.45e-05,273000000.0,0.000886,14.58
1100.0,1.4,0.65,1.5e-05,274000000.0,0.000904,14.72
1100.0,1.4,0.7,7.5e-06,260000000.0,0.000823,12.56
1100.0,1.4,0.7,3e-06,243000000.0,0.000408,7.139
1100.0,1.4,0.7,3.5e-06,245000000.0,0.000463,8.157
1100.0,1.4,0.7,4e-06,247000000.0,0.000515,9.007
1100.0,1.4,0.7,4.5e-06,249000000.0,0.000565,9.731
1100.0,1.4,0.7,5e-06,251000000.0,0.000613,10.36
1100.0,1.4,0.7,5.5e-06,253000000.0,0.000659,10.91
1100.0,1.4,0.7,6e-06,255000000.0,0.000702,11.39
1100.0,1.4,0.7,6.5e-06,257000000.0,0.000744,11.82
1100.0,1.4,0.7,7e-06,259000000.0,0.000784,12.21
1100.0,1.4,0.7,8e-06,262000000.0,0.00086,12.88
1100.0,1.4,0.7,8.5e-06,264000000.0,0.000896,13.17
1100.0,1.4,0.7,9e-06,266000000.0,0.00093,13.44
1100.0,1.4,0.7,9.5e-06,268000000.0,0.000964,13.69
1100.0,1.4,0.7,1e-05,270000000.0,0.000996,13.91
1100.0,1.4,0.7,1.05e-05,271000000.0,0.00103,14.12
1100.0,1.4,0.7,1.1e-05,273000000.0,0.00106,14.32
1100.0,1.4,0.7,1.15e-05,275000000.0,0.00109,14.5
1100.0,1.4,0.7,1.2e-05,277000000.0,0.00112,14.67
1100.0,1.4,0.7,1.25e-05,278000000.0,0.00114,14.82
1100.0,1.4,0.7,1.3e-05,280000000.0,0.00117,14.97
1100.0,1.4,0.7,1.35e-05,282000000.0,0.0012,15.1
1100.0,1.4,0.7,1.4e-05,284000000.0,0.00122,15.22
1100.0,1.4,0.7,1.45e-05,286000000.0,0.00125,15.34
1100.0,1.4,0.7,1.5e-05,287000000.0,0.00127,15.44
1100.0,1.4,0.75,7.5e-06,266000000.0,0.0011,13.07
1100.0,1.4,0.75,3e-06,245000000.0,0.000559,7.876
1100.0,1.4,0.75,3.5e-06,247000000.0,0.000633,8.871
1100.0,1.4,0.75,4e-06,249000000.0,0.000703,9.698
1100.0,1.4,0.75,4.5e-06,252000000.0,0.000769,10.4
1100.0,1.4,0.75,5e-06,254000000.0,0.000832,11.0
1100.0,1.4,0.75,5.5e-06,257000000.0,0.000891,11.53
1100.0,1.4,0.75,6e-06,259000000.0,0.000947,11.99
1100.0,1.4,0.75,6.5e-06,262000000.0,0.001,12.39
1100.0,1.4,0.75,7e-06,264000000.0,0.00105,12.75
1100.0,1.4,0.75,8e-06,269000000.0,0.00115,13.35
1100.0,1.4,0.75,8.5e-06,272000000.0,0.0012,13.6
1100.0,1.4,0.75,9e-06,274000000.0,0.00124,13.81
1100.0,1.4,0.75,9.5e-06,277000000.0,0.00128,13.99
1100.0,1.4,0.75,1e-05,280000000.0,0.00132,14.13
1100.0,1.4,0.75,1.05e-05,284000000.0,0.00136,14.23
1100.0,1.4,0.75,1.1e-05,289000000.0,0.00139,14.26
1100.0,1.4,0.75,1.15e-05,294000000.0,0.00143,14.22
1100.0,1.4,0.75,1.2e-05,302000000.0,0.00146,14.06
1100.0,1.4,0.75,1.25e-05,313000000.0,0.00149,13.74
1100.0,1.4,0.75,1.3e-05,329000000.0,0.00152,13.21
1100.0,1.4,0.75,1.35e-05,354000000.0,0.00154,12.42
1100.0,1.4,0.75,1.4e-05,392000000.0,0.00156,11.37
1100.0,1.4,0.75,1.45e-05,447000000.0,0.00158,10.11
1100.0,1.4,0.75,1.5e-05,521000000.0,0.0016,8.764
1100.0,1.4,0.85,7.5e-06,601000000.0,0.00157,2.522
1100.0,1.4,0.85,3e-06,248000000.0,0.000887,8.394
1100.0,1.4,0.85,3.5e-06,251000000.0,0.001,9.312
1100.0,1.4,0.85,4e-06,255000000.0,0.0011,10.03
1100.0,1.4,0.85,4.5e-06,259000000.0,0.0012,10.57
1100.0,1.4,0.85,5e-06,265000000.0,0.00129,10.86
1100.0,1.4,0.85,5.5e-06,276000000.0,0.00137,10.75
1100.0,1.4,0.85,6e-06,299000000.0,0.00144,9.84
1100.0,1.4,0.85,6.5e-06,352000000.0,0.0015,7.785
1100.0,1.4,0.85,7e-06,453000000.0,0.00154,5.067
1100.0,1.4,0.85,8e-06,766000000.0,0.00159,0.406
1100.0,1.4,0.9,3e-06,250000000.0,0.00105,8.328
1100.0,1.4,0.9,3.5e-06,255000000.0,0.00118,9.058
1100.0,1.4,0.9,4e-06,264000000.0,0.0013,9.289
1100.0,1.4,0.9,4.5e-06,286000000.0,0.0014,8.414
1100.0,1.4,0.9,5e-06,351000000.0,0.00148,5.685
1100.0,1.4,0.9,5.5e-06,481000000.0,0.00153,2.255
1100.0,1.5,0.8,7.5e-06,276000000.0,0.00154,13.0
1100.0,1.5,0.8,3e-06,246000000.0,0.0008,8.338
1100.0,1.5,0.8,3.5e-06,249000000.0,0.000903,9.311
1100.0,1.5,0.8,4e-06,252000000.0,0.001,10.11
1100.0,1.5,0.8,4.5e-06,255000000.0,0.00109,10.79
1100.0,1.5,0.8,5e-06,258000000.0,0.00118,11.36
1100.0,1.5,0.8,5.5e-06,261000000.0,0.00126,11.84
1100.0,1.5,0.8,6e-06,264000000.0,0.00134,12.25
1100.0,1.5,0.8,6.5e-06,268000000.0,0.00141,12.59
1100.0,1.5,0.8,7e-06,271000000.0,0.00148,12.84
1100.0,1.5,0.8,8e-06,283000000.0,0.0016,13.01
1100.0,1.5,0.8,8.5e-06,293000000.0,0.00166,12.79
1100.0,1.5,0.8,9e-06,311000000.0,0.00171,12.19
1100.0,1.5,0.8,9.5e-06,343000000.0,0.00175,11.06
1100.0,1.5,0.8,1e-05,400000000.0,0.00178,9.383
1100.0,1.5,0.8,1.05e-05,490000000.0,0.00181,7.443
1100.0,1.5,0.8,1.1e-05,617000000.0,0.00183,5.529
1100.0,1.5,0.8,1.15e-05,755000000.0,0.00185,3.813
1100.0,1.5,0.8,1.2e-05,875000000.0,0.00187,2.311
1100.0,1.5,0.8,1.25e-05,984000000.0,0.00188,1.007
1100.0,1.5,0.6,7.5e-06,249000000.0,0.000406,9.881
1100.0,1.5,0.6,3e-06,238000000.0,0.000189,3.939
1100.0,1.5,0.6,3.5e-06,239000000.0,0.000216,5.022
1100.0,1.5,0.6,4e-06,240000000.0,0.000243,5.935
1100.0,1.5,0.6,4.5e-06,242000000.0,0.000268,6.721
1100.0,1.5,0.6,5e-06,243000000.0,0.000293,7.406
1100.0,1.5,0.6,5.5e-06,244000000.0,0.000317,8.011
1100.0,1.5,0.6,6e-06,245000000.0,0.00034,8.552
1100.0,1.5,0.6,6.5e-06,246000000.0,0.000363,9.038
1100.0,1.5,0.6,7e-06,247000000.0,0.000385,9.479
1100.0,1.5,0.6,8e-06,250000000.0,0.000427,10.25
1100.0,1.5,0.6,8.5e-06,251000000.0,0.000447,10.59
1100.0,1.5,0.6,9e-06,252000000.0,0.000467,10.9
1100.0,1.5,0.6,9.5e-06,253000000.0,0.000486,11.2
1100.0,1.5,0.6,1e-05,254000000.0,0.000505,11.47
1100.0,1.5,0.6,1.05e-05,255000000.0,0.000523,11.72
1100.0,1.5,0.6,1.1e-05,256000000.0,0.000541,11.96
1100.0,1.5,0.6,1.15e-05,257000000.0,0.000558,12.18
1100.0,1.5,0.6,1.2e-05,258000000.0,0.000575,12.4
1100.0,1.5,0.6,1.25e-05,259000000.0,0.000592,12.59
1100.0,1.5,0.6,1.3e-05,260000000.0,0.000608,12.78
1100.0,1.5,0.6,1.35e-05,260000000.0,0.000624,12.96
1100.0,1.5,0.6,1.4e-05,261000000.0,0.00064,13.13
1100.0,1.5,0.6,1.45e-05,262000000.0,0.000655,13.29
1100.0,1.5,0.6,1.5e-05,263000000.0,0.000671,13.44
1100.0,1.5,0.65,7.5e-06,255000000.0,0.000645,11.69
1100.0,1.5,0.65,3e-06,241000000.0,0.000312,6.066
1100.0,1.5,0.65,3.5e-06,243000000.0,0.000355,7.104
1100.0,1.5,0.65,4e-06,244000000.0,0.000397,7.976
1100.0,1.5,0.65,4.5e-06,246000000.0,0.000436,8.723
1100.0,1.5,0.65,5e-06,248000000.0,0.000474,9.372
1100.0,1.5,0.65,5.5e-06,249000000.0,0.000511,9.943
1100.0,1.5,0.65,6e-06,251000000.0,0.000546,10.45
1100.0,1.5,0.65,6.5e-06,252000000.0,0.00058,10.9
1100.0,1.5,0.65,7e-06,254000000.0,0.000613,11.32
1100.0,1.5,0.65,8e-06,257000000.0,0.000675,12.03
1100.0,1.5,0.65,8.5e-06,258000000.0,0.000705,12.34
1100.0,1.5,0.65,9e-06,260000000.0,0.000734,12.63
1100.0,1.5,0.65,9.5e-06,261000000.0,0.000762,12.9
1100.0,1.5,0.65,1e-05,263000000.0,0.000789,13.14
1100.0,1.5,0.65,1.05e-05,264000000.0,0.000815,13.37
1100.0,1.5,0.65,1.1e-05,265000000.0,0.00084,13.59
1100.0,1.5,0.65,1.15e-05,267000000.0,0.000865,13.79
1100.0,1.5,0.65,1.2e-05,268000000.0,0.000889,13.98
1100.0,1.5,0.65,1.25e-05,269000000.0,0.000913,14.15
1100.0,1.5,0.65,1.3e-05,271000000.0,0.000936,14.32
1100.0,1.5,0.65,1.35e-05,272000000.0,0.000958,14.48
1100.0,1.5,0.65,1.4e-05,273000000.0,0.00098,14.63
1100.0,1.5,0.65,1.45e-05,274000000.0,0.001,14.77
1100.0,1.5,0.65,1.5e-05,276000000.0,0.00102,14.9
1100.0,1.5,0.7,7.5e-06,261000000.0,0.000924,12.71
1100.0,1.5,0.7,3e-06,243000000.0,0.00046,7.295
1100.0,1.5,0.7,3.5e-06,245000000.0,0.000522,8.309
1100.0,1.5,0.7,4e-06,247000000.0,0.000581,9.158
1100.0,1.5,0.7,4.5e-06,249000000.0,0.000637,9.881
1100.0,1.5,0.7,5e-06,252000000.0,0.00069,10.51
1100.0,1.5,0.7,5.5e-06,254000000.0,0.000741,11.05
1100.0,1.5,0.7,6e-06,256000000.0,0.00079,11.54
1100.0,1.5,0.7,6.5e-06,257000000.0,0.000836,11.97
1100.0,1.5,0.7,7e-06,259000000.0,0.000881,12.36
1100.0,1.5,0.7,8e-06,263000000.0,0.000966,13.03
1100.0,1.5,0.7,8.5e-06,265000000.0,0.00101,13.32
1100.0,1.5,0.7,9e-06,267000000.0,0.00104,13.59
1100.0,1.5,0.7,9.5e-06,269000000.0,0.00108,13.83
1100.0,1.5,0.7,1e-05,271000000.0,0.00112,14.06
1100.0,1.5,0.7,1.05e-05,273000000.0,0.00115,14.27
1100.0,1.5,0.7,1.1e-05,274000000.0,0.00119,14.46
1100.0,1.5,0.7,1.15e-05,276000000.0,0.00122,14.64
1100.0,1.5,0.7,1.2e-05,278000000.0,0.00125,14.81
1100.0,1.5,0.7,1.25e-05,280000000.0,0.00128,14.97
1100.0,1.5,0.7,1.3e-05,281000000.0,0.00131,15.12
1100.0,1.5,0.7,1.35e-05,283000000.0,0.00134,15.25
1100.0,1.5,0.7,1.4e-05,285000000.0,0.00137,15.38
1100.0,1.5,0.7,1.45e-05,287000000.0,0.00139,15.5
1100.0,1.5,0.7,1.5e-05,289000000.0,0.00142,15.61
1100.0,1.5,0.75,7.5e-06,267000000.0,0.00123,13.2
1100.0,1.5,0.75,3e-06,245000000.0,0.000625,7.982
1100.0,1.5,0.75,3.5e-06,247000000.0,0.000707,8.978
1100.0,1.5,0.75,4e-06,250000000.0,0.000785,9.807
1100.0,1.5,0.75,4.5e-06,252000000.0,0.000858,10.51
1100.0,1.5,0.75,5e-06,255000000.0,0.000928,11.11
1100.0,1.5,0.75,5.5e-06,257000000.0,0.000994,11.64
1100.0,1.5,0.75,6e-06,260000000.0,0.00106,12.1
1100.0,1.5,0.75,6.5e-06,262000000.0,0.00112,12.51
1100.0,1.5,0.75,7e-06,264000000.0,0.00117,12.87
1100.0,1.5,0.75,8e-06,269000000.0,0.00128,13.49
1100.0,1.5,0.75,8.5e-06,272000000.0,0.00133,13.75
1100.0,1.5,0.75,9e-06,274000000.0,0.00138,13.98
1100.0,1.5,0.75,9.5e-06,277000000.0,0.00143,14.18
1100.0,1.5,0.75,1e-05,280000000.0,0.00147,14.35
1100.0,1.5,0.75,1.05e-05,283000000.0,0.00151,14.49
1100.0,1.5,0.75,1.1e-05,286000000.0,0.00155,14.6
1100.0,1.5,0.75,1.15e-05,290000000.0,0.00159,14.66
1100.0,1.5,0.75,1.2e-05,295000000.0,0.00163,14.68
1100.0,1.5,0.75,1.25e-05,300000000.0,0.00166,14.61
1100.0,1.5,0.75,1.3e-05,308000000.0,0.0017,14.45
1100.0,1.5,0.75,1.35e-05,319000000.0,0.00173,14.14
1100.0,1.5,0.75,1.4e-05,336000000.0,0.00176,13.63
1100.0,1.5,0.75,1.45e-05,360000000.0,0.00178,12.9
1100.0,1.5,0.75,1.5e-05,396000000.0,0.00181,11.92
1100.0,1.5,0.85,7.5e-06,458000000.0,0.00178,5.689
1100.0,1.5,0.85,3e-06,248000000.0,0.00098,8.48
1100.0,1.5,0.85,3.5e-06,251000000.0,0.0011,9.414
1100.0,1.5,0.85,4e-06,255000000.0,0.00122,10.16
1100.0,1.5,0.85,4.5e-06,258000000.0,0.00133,10.76
1100.0,1.5,0.85,5e-06,263000000.0,0.00143,11.18
1100.0,1.5,0.85,5.5e-06,269000000.0,0.00152,11.39
1100.0,1.5,0.85,6e-06,280000000.0,0.00161,11.22
1100.0,1.5,0.85,6.5e-06,304000000.0,0.00168,10.3
1100.0,1.5,0.85,7e-06,357000000.0,0.00174,8.325
1100.0,1.5,0.85,8e-06,609000000.0,0.00181,3.17
1100.0,1.5,0.85,8.5e-06,774000000.0,0.00183,1.055
1100.0,1.5,0.9,3e-06,249000000.0,0.00116,8.453
1100.0,1.5,0.9,3.5e-06,254000000.0,0.0013,9.278
1100.0,1.5,0.9,4e-06,260000000.0,0.00144,9.785
1100.0,1.5,0.9,4.5e-06,271000000.0,0.00155,9.745
1100.0,1.5,0.9,5e-06,300000000.0,0.00165,8.469
1100.0,1.5,0.9,5.5e-06,380000000.0,0.00173,5.496
1100.0,1.5,0.9,6e-06,525000000.0,0.00177,2.192
1100.0,1.6,0.8,7.5e-06,275000000.0,0.0017,13.27
1100.0,1.6,0.8,3e-06,247000000.0,0.000883,8.414
1100.0,1.6,0.8,3.5e-06,250000000.0,0.000997,9.392
1100.0,1.6,0.8,4e-06,252000000.0,0.0011,10.2
1100.0,1.6,0.8,4.5e-06,255000000.0,0.0012,10.88
1100.0,1.6,0.8,5e-06,258000000.0,0.0013,11.46
1100.0,1.6,0.8,5.5e-06,261000000.0,0.00139,11.95
1100.0,1.6,0.8,6e-06,264000000.0,0.00147,12.38
1100.0,1.6,0.8,6.5e-06,267000000.0,0.00155,12.74
1100.0,1.6,0.8,7e-06,271000000.0,0.00163,13.04
1100.0,1.6,0.8,8e-06,279000000.0,0.00177,13.41
1100.0,1.6,0.8,8.5e-06,285000000.0,0.00183,13.44
1100.0,1.6,0.8,9e-06,294000000.0,0.00189,13.29
1100.0,1.6,0.8,9.5e-06,309000000.0,0.00194,12.84
1100.0,1.6,0.8,1e-05,335000000.0,0.00199,11.95
1100.0,1.6,0.8,1.05e-05,381000000.0,0.00203,10.53
1100.0,1.6,0.8,1.1e-05,458000000.0,0.00206,8.722
1100.0,1.6,0.8,1.15e-05,569000000.0,0.00209,6.824
1100.0,1.6,0.8,1.2e-05,711000000.0,0.00211,5.045
1100.0,1.6,0.8,1.25e-05,837000000.0,0.00212,3.455
1100.0,1.6,0.8,1.3e-05,949000000.0,0.00214,2.089
1100.0,1.6,0.8,1.35e-05,1060000000.0,0.00215,0.882
1100.0,1.6,0.6,7.5e-06,250000000.0,0.000467,10.19
1100.0,1.6,0.6,3e-06,239000000.0,0.000219,4.333
1100.0,1.6,0.6,3.5e-06,240000000.0,0.000251,5.404
1100.0,1.6,0.6,4e-06,241000000.0,0.000281,6.306
1100.0,1.6,0.6,4.5e-06,243000000.0,0.00031,7.081
1100.0,1.6,0.6,5e-06,244000000.0,0.000338,7.756
1100.0,1.6,0.6,5.5e-06,245000000.0,0.000366,8.353
1100.0,1.6,0.6,6e-06,246000000.0,0.000392,8.886
1100.0,1.6,0.6,6.5e-06,248000000.0,0.000418,9.365
1100.0,1.6,0.6,7e-06,249000000.0,0.000442,9.799
1100.0,1.6,0.6,8e-06,251000000.0,0.00049,10.56
1100.0,1.6,0.6,8.5e-06,252000000.0,0.000513,10.89
1100.0,1.6,0.6,9e-06,253000000.0,0.000535,11.2
1100.0,1.6,0.6,9.5e-06,254000000.0,0.000557,11.49
1100.0,1.6,0.6,1e-05,255000000.0,0.000578,11.76
1100.0,1.6,0.6,1.05e-05,257000000.0,0.000598,12.01
1100.0,1.6,0.6,1.1e-05,258000000.0,0.000619,12.24
1100.0,1.6,0.6,1.15e-05,259000000.0,0.000638,12.46
1100.0,1.6,0.6,1.2e-05,260000000.0,0.000657,12.67
1100.0,1.6,0.6,1.25e-05,261000000.0,0.000676,12.87
1100.0,1.6,0.6,1.3e-05,262000000.0,0.000695,13.05
1100.0,1.6,0.6,1.35e-05,262000000.0,0.000713,13.23
1100.0,1.6,0.6,1.4e-05,263000000.0,0.00073,13.39
1100.0,1.6,0.6,1.45e-05,264000000.0,0.000747,13.55
1100.0,1.6,0.6,1.5e-05,265000000.0,0.000764,13.7
