Lm,Lm2,Cm2,R1,W1,W2,DCPowerConsumption,S11,S22,PowerGain,DrainEfficiency,PAE,PSAT
1.2e-09,1e-12,8.5e-14,3000.0,1.3e-05,5e-06,0.00503,-7.795,-22.6,5.503,13.55,3.042,3.862
1.2e-09,1e-12,8.5e-14,3000.0,1.3e-05,3e-06,0.00503,-5.497,-30.02,5.451,13.19,3.0,3.903
1.2e-09,1e-12,8.5e-14,3000.0,1.3e-05,4e-06,0.00503,-6.517,-26.94,5.484,13.42,3.023,3.875
1.2e-09,1e-12,8.5e-14,3000.0,1.4e-05,5e-06,0.00519,-10.06,-16.57,5.64,13.59,3.227,3.99
1.2e-09,1e-12,8.5e-14,3000.0,1.4e-05,3e-06,0.00519,-6.998,-20.99,5.581,13.42,3.204,4.03
1.2e-09,1e-12,8.5e-14,3000.0,1.4e-05,4e-06,0.00519,-8.365,-18.73,5.616,13.53,3.213,4.005
1.2e-09,1e-12,8.5e-14,3000.0,1.6e-05,5e-06,0.00548,-17.05,-10.98,5.684,13.51,3.447,4.206
1.2e-09,1e-12,8.5e-14,3000.0,1.6e-05,3e-06,0.00548,-11.91,-13.41,5.617,13.54,3.446,4.245
1.2e-09,1e-12,8.5e-14,3000.0,1.6e-05,4e-06,0.00548,-14.58,-12.16,5.656,13.5,3.449,4.22
1.2e-09,1e-12,8.5e-14,3000.0,1.7e-05,5e-06,0.00561,-19.32,-9.405,5.613,13.47,3.501,4.302
1.2e-09,1e-12,8.5e-14,3000.0,1.7e-05,3e-06,0.00561,-16.27,-11.41,5.544,13.46,3.493,4.337
1.2e-09,1e-12,8.5e-14,3000.0,1.7e-05,4e-06,0.00561,-20.06,-10.38,5.584,13.46,3.5,4.313
1.2e-09,1e-12,8.5e-14,3000.0,1.8e-05,5e-06,0.00572,-16.75,-8.278,5.494,13.45,3.507,4.399
1.2e-09,1e-12,8.5e-14,3000.0,1.8e-05,3e-06,0.00572,-24.63,-9.983,5.425,13.44,3.498,4.421
1.2e-09,1e-12,8.5e-14,3000.0,1.8e-05,4e-06,0.00572,-23.15,-9.1,5.464,13.44,3.508,4.402
1.2e-09,1e-12,8.5e-14,3000.0,1.9e-05,5e-06,0.00583,-13.68,-7.48,5.335,13.43,3.472,4.5
1.2e-09,1e-12,8.5e-14,3000.0,1.9e-05,3e-06,0.00583,-27.32,-8.948,5.267,13.44,3.467,4.523
1.2e-09,1e-12,8.5e-14,3000.0,1.9e-05,4e-06,0.00583,-18.0,-8.184,5.305,13.42,3.473,4.499
1.2e-09,1e-12,8.5e-14,3000.0,2e-05,5e-06,0.00594,-11.43,-6.934,5.144,13.37,3.4,4.588
1.2e-09,1e-12,8.5e-14,3000.0,2e-05,3e-06,0.00594,-18.32,-8.211,5.078,13.42,3.4,4.59
1.2e-09,1e-12,8.5e-14,3000.0,2e-05,4e-06,0.00594,-14.21,-7.543,5.115,13.4,3.404,4.578
1.2e-09,1e-12,8.5e-14,1500.0,1.5e-05,5e-06,0.00649,-14.24,-17.9,2.764,13.33,1.947,4.094
1.2e-09,1e-12,8.5e-14,1500.0,1.5e-05,3e-06,0.00649,-11.18,-22.84,2.746,13.28,1.945,4.13
1.2e-09,1e-12,8.5e-14,1500.0,1.5e-05,4e-06,0.00649,-12.75,-20.08,2.758,13.31,1.95,4.106
1.2e-09,1e-12,8.5e-14,1500.0,1e-05,5e-06,0.00548,-6.713,-13.37,1.145,13.07,0.524,3.249
1.2e-09,1e-12,8.5e-14,1500.0,1e-05,3e-06,0.00548,-5.147,-12.73,1.154,12.87,0.518,3.093
1.2e-09,1e-12,8.5e-14,1500.0,1e-05,4e-06,0.00548,-5.857,-13.07,1.153,12.96,0.513,3.177
1.2e-09,1e-12,8.5e-14,1500.0,1.1e-05,5e-06,0.00572,-7.973,-16.16,1.624,13.23,0.826,3.524
1.2e-09,1e-12,8.5e-14,1500.0,1.1e-05,3e-06,0.00572,-6.036,-15.36,1.626,13.14,0.892,3.485
1.2e-09,1e-12,8.5e-14,1500.0,1.1e-05,4e-06,0.00572,-6.911,-15.82,1.628,13.2,0.862,3.515
1.2e-09,1e-12,8.5e-14,1500.0,1.2e-05,5e-06,0.00594,-9.49,-19.43,2.016,13.31,1.176,3.706
1.2e-09,1e-12,8.5e-14,1500.0,1.2e-05,3e-06,0.00594,-7.101,-18.85,2.013,13.23,1.222,3.729
1.2e-09,1e-12,8.5e-14,1500.0,1.2e-05,4e-06,0.00594,-8.177,-19.36,2.018,13.24,1.204,3.715
1.2e-09,1e-12,8.5e-14,1500.0,1.3e-05,5e-06,0.00614,-11.24,-21.79,2.332,13.44,1.485,3.855
1.2e-09,1e-12,8.5e-14,1500.0,1.3e-05,3e-06,0.00614,-8.351,-23.64,2.323,13.2,1.51,3.888
1.2e-09,1e-12,8.5e-14,1500.0,1.3e-05,4e-06,0.00614,-9.659,-23.25,2.33,13.3,1.501,3.866
1.2e-09,1e-12,8.5e-14,1500.0,1.4e-05,5e-06,0.00632,-13.02,-20.6,2.579,13.39,1.743,3.982
1.2e-09,1e-12,8.5e-14,1500.0,1.4e-05,3e-06,0.00632,-9.755,-26.81,2.565,13.26,1.752,4.017
1.2e-09,1e-12,8.5e-14,1500.0,1.4e-05,4e-06,0.00632,-11.28,-23.42,2.575,13.37,1.75,3.994
1.2e-09,1e-12,8.5e-14,1500.0,1.6e-05,5e-06,0.00664,-14.16,-15.6,2.895,13.27,2.093,4.195
1.2e-09,1e-12,8.5e-14,1500.0,1.6e-05,3e-06,0.00664,-12.3,-19.05,2.872,13.23,2.089,4.229
1.2e-09,1e-12,8.5e-14,1500.0,1.6e-05,4e-06,0.00664,-13.52,-17.19,2.886,13.22,2.095,4.207
1.2e-09,1e-12,8.5e-14,1500.0,1.7e-05,5e-06,0.00678,-13.0,-13.86,2.975,13.18,2.179,4.288
1.2e-09,1e-12,8.5e-14,1500.0,1.7e-05,3e-06,0.00678,-12.7,-16.48,2.95,13.15,2.18,4.32
1.2e-09,1e-12,8.5e-14,1500.0,1.7e-05,4e-06,0.00678,-13.21,-15.1,2.965,13.16,2.184,4.298
1.2e-09,1e-12,8.5e-14,1500.0,1.8e-05,5e-06,0.00691,-11.51,-12.57,3.011,13.09,2.206,4.381
1.2e-09,1e-12,8.5e-14,1500.0,1.8e-05,3e-06,0.00691,-12.25,-14.69,2.983,13.09,2.216,4.406
1.2e-09,1e-12,8.5e-14,1500.0,1.8e-05,4e-06,0.00691,-12.14,-13.58,3.0,13.07,2.216,4.388
1.2e-09,1e-12,8.5e-14,1500.0,1.9e-05,5e-06,0.00704,-10.13,-11.61,3.008,13.03,2.177,4.475
1.2e-09,1e-12,8.5e-14,1500.0,1.9e-05,3e-06,0.00704,-11.29,-13.4,2.978,13.0,2.199,4.504
1.2e-09,1e-12,8.5e-14,1500.0,1.9e-05,4e-06,0.00704,-10.85,-12.46,2.995,12.99,2.194,4.478
1.2e-09,1e-12,8.5e-14,1500.0,2e-05,5e-06,0.00715,-8.962,-10.9,2.969,12.94,2.199,4.563
1.2e-09,1e-12,8.5e-14,1500.0,2e-05,3e-06,0.00715,-10.19,-12.45,2.939,12.93,2.165,4.567
1.2e-09,1e-12,8.5e-14,1500.0,2e-05,4e-06,0.00715,-9.653,-11.65,2.956,12.92,2.183,4.552
1.2e-09,1e-12,8.5e-14,2000.0,1.5e-05,5e-06,0.00603,-18.8,-15.89,3.995,13.56,2.624,4.098
1.2e-09,1e-12,8.5e-14,2000.0,1.5e-05,3e-06,0.00603,-11.66,-19.91,3.96,13.54,2.632,4.137
1.2e-09,1e-12,8.5e-14,2000.0,1.5e-05,4e-06,0.00603,-14.45,-17.76,3.981,13.52,2.629,4.112
1.2e-09,1e-12,8.5e-14,2000.0,1e-05,5e-06,0.00507,-5.71,-14.61,2.512,13.12,1.304,3.261
1.2e-09,1e-12,8.5e-14,2000.0,1e-05,3e-06,0.00507,-4.257,-13.5,2.511,12.42,1.248,3.108
1.2e-09,1e-12,8.5e-14,2000.0,1e-05,4e-06,0.00507,-4.905,-14.05,2.516,12.81,1.273,3.192
1.2e-09,1e-12,8.5e-14,2000.0,1.1e-05,5e-06,0.0053,-6.975,-18.54,2.98,13.48,1.656,3.529
1.2e-09,1e-12,8.5e-14,2000.0,1.1e-05,3e-06,0.0053,-5.104,-16.77,2.97,13.03,1.613,3.501
1.2e-09,1e-12,8.5e-14,2000.0,1.1e-05,4e-06,0.0053,-5.932,-17.69,2.979,13.33,1.623,3.529
1.2e-09,1e-12,8.5e-14,2000.0,1.2e-05,5e-06,0.00551,-8.642,-24.22,3.352,13.6,1.958,3.709
1.2e-09,1e-12,8.5e-14,2000.0,1.2e-05,3e-06,0.00551,-6.184,-21.88,3.335,13.4,1.933,3.743
1.2e-09,1e-12,8.5e-14,2000.0,1.2e-05,4e-06,0.00551,-7.26,-23.53,3.348,13.52,1.927,3.722
1.2e-09,1e-12,8.5e-14,2000.0,1.3e-05,5e-06,0.0057,-10.89,-24.93,3.64,13.66,2.206,3.859
1.2e-09,1e-12,8.5e-14,2000.0,1.3e-05,3e-06,0.0057,-7.569,-33.64,3.616,13.51,2.211,3.896
1.2e-09,1e-12,8.5e-14,2000.0,1.3e-05,4e-06,0.0057,-8.997,-30.44,3.632,13.56,2.188,3.871
1.2e-09,1e-12,8.5e-14,2000.0,1.4e-05,5e-06,0.00587,-14.07,-19.55,3.851,13.6,2.417,3.986
1.2e-09,1e-12,8.5e-14,2000.0,1.4e-05,3e-06,0.00587,-9.353,-26.87,3.821,13.51,2.444,4.024
1.2e-09,1e-12,8.5e-14,2000.0,1.4e-05,4e-06,0.00587,-11.31,-22.62,3.84,13.59,2.433,4.0
1.2e-09,1e-12,8.5e-14,2000.0,1.6e-05,5e-06,0.00618,-23.96,-13.46,4.078,13.5,2.777,4.2
1.2e-09,1e-12,8.5e-14,2000.0,1.6e-05,3e-06,0.00618,-14.56,-16.3,4.038,13.46,2.773,4.237
1.2e-09,1e-12,8.5e-14,2000.0,1.6e-05,4e-06,0.00618,-18.52,-14.81,4.062,13.46,2.777,4.213
1.2e-09,1e-12,8.5e-14,2000.0,1.7e-05,5e-06,0.00632,-19.92,-11.75,4.107,13.39,2.874,4.295
1.2e-09,1e-12,8.5e-14,2000.0,1.7e-05,3e-06,0.00632,-17.55,-13.99,4.064,13.4,2.867,4.329
1.2e-09,1e-12,8.5e-14,2000.0,1.7e-05,4e-06,0.00632,-20.81,-12.83,4.089,13.42,2.874,4.306
1.2e-09,1e-12,8.5e-14,2000.0,1.8e-05,5e-06,0.00644,-15.45,-10.53,4.088,13.27,2.917,4.389
1.2e-09,1e-12,8.5e-14,2000.0,1.8e-05,3e-06,0.00644,-18.15,-12.38,4.044,13.36,2.913,4.413
1.2e-09,1e-12,8.5e-14,2000.0,1.8e-05,4e-06,0.00644,-17.79,-11.42,4.07,13.32,2.919,4.395
1.2e-09,1e-12,8.5e-14,2000.0,1.9e-05,5e-06,0.00656,-12.57,-9.642,4.029,13.18,2.905,4.488
1.2e-09,1e-12,8.5e-14,2000.0,1.9e-05,3e-06,0.00656,-15.88,-11.22,3.984,13.28,2.911,4.514
1.2e-09,1e-12,8.5e-14,2000.0,1.9e-05,4e-06,0.00656,-14.46,-10.4,4.01,13.21,2.913,4.488
1.2e-09,1e-12,8.5e-14,2000.0,2e-05,5e-06,0.00667,-10.61,-9.01,3.935,13.08,2.842,4.575
1.2e-09,1e-12,8.5e-14,2000.0,2e-05,3e-06,0.00667,-13.39,-10.39,3.89,13.18,2.861,4.578
1.2e-09,1e-12,8.5e-14,2000.0,2e-05,4e-06,0.00667,-12.05,-9.671,3.915,13.11,2.857,4.565
1.2e-09,1e-12,8.5e-14,2500.0,1.5e-05,5e-06,0.00566,-16.36,-14.33,4.937,13.53,3.039,4.101
1.2e-09,1e-12,8.5e-14,2500.0,1.5e-05,3e-06,0.00566,-10.43,-17.71,4.887,13.46,3.049,4.141
1.2e-09,1e-12,8.5e-14,2500.0,1.5e-05,4e-06,0.00566,-12.88,-15.95,4.917,13.47,3.047,4.116
1.2e-09,1e-12,8.5e-14,2500.0,1e-05,5e-06,0.00474,-4.727,-15.4,3.597,12.99,1.816,3.268
1.2e-09,1e-12,8.5e-14,2500.0,1e-05,3e-06,0.00474,-3.492,-13.89,3.587,12.69,1.742,3.117
1.2e-09,1e-12,8.5e-14,2500.0,1e-05,4e-06,0.00474,-4.04,-14.61,3.598,12.95,1.793,3.201
1.2e-09,1e-12,8.5e-14,2500.0,1.1e-05,5e-06,0.00496,-5.82,-20.38,4.052,13.3,2.168,3.532
1.2e-09,1e-12,8.5e-14,2500.0,1.1e-05,3e-06,0.00496,-4.228,-17.54,4.032,13.17,2.095,3.511
1.2e-09,1e-12,8.5e-14,2500.0,1.1e-05,4e-06,0.00496,-4.932,-18.89,4.048,13.22,2.145,3.537
1.2e-09,1e-12,8.5e-14,2500.0,1.2e-05,5e-06,0.00515,-7.279,-30.24,4.404,13.36,2.47,3.711
1.2e-09,1e-12,8.5e-14,2500.0,1.2e-05,3e-06,0.00515,-5.188,-23.78,4.374,13.35,2.402,3.75
1.2e-09,1e-12,8.5e-14,2500.0,1.2e-05,4e-06,0.00515,-6.107,-27.46,4.395,13.38,2.448,3.725
1.2e-09,1e-12,8.5e-14,2500.0,1.3e-05,5e-06,0.00534,-9.264,-24.34,4.662,13.5,2.718,3.86
1.2e-09,1e-12,8.5e-14,2500.0,1.3e-05,3e-06,0.00534,-6.452,-39.16,4.624,13.42,2.664,3.9
1.2e-09,1e-12,8.5e-14,2500.0,1.3e-05,4e-06,0.00534,-7.677,-30.82,4.649,13.39,2.698,3.873
1.2e-09,1e-12,8.5e-14,2500.0,1.4e-05,5e-06,0.0055,-12.07,-17.88,4.837,13.51,2.909,3.988
1.2e-09,1e-12,8.5e-14,2500.0,1.4e-05,3e-06,0.0055,-8.136,-23.24,4.792,13.42,2.881,4.027
1.2e-09,1e-12,8.5e-14,2500.0,1.4e-05,4e-06,0.0055,-9.82,-20.38,4.82,13.46,2.893,4.003
1.2e-09,1e-12,8.5e-14,2500.0,1.6e-05,5e-06,0.0058,-24.32,-12.0,4.973,13.53,3.171,4.203
1.2e-09,1e-12,8.5e-14,2500.0,1.6e-05,3e-06,0.0058,-13.68,-14.55,4.919,13.45,3.17,4.242
1.2e-09,1e-12,8.5e-14,2500.0,1.6e-05,4e-06,0.0058,-17.74,-13.23,4.95,13.47,3.173,4.217
1.2e-09,1e-12,8.5e-14,2500.0,1.7e-05,5e-06,0.00593,-25.5,-10.37,4.951,13.47,3.253,4.299
1.2e-09,1e-12,8.5e-14,2500.0,1.7e-05,3e-06,0.00593,-18.81,-12.44,4.895,13.45,3.244,4.334
1.2e-09,1e-12,8.5e-14,2500.0,1.7e-05,4e-06,0.00593,-29.18,-11.37,4.927,13.47,3.25,4.31
1.2e-09,1e-12,8.5e-14,2500.0,1.8e-05,5e-06,0.00605,-17.69,-9.203,4.881,13.41,3.283,4.395
1.2e-09,1e-12,8.5e-14,2500.0,1.8e-05,3e-06,0.00605,-27.45,-10.94,4.824,13.46,3.274,4.418
1.2e-09,1e-12,8.5e-14,2500.0,1.8e-05,4e-06,0.00605,-25.27,-10.04,4.856,13.41,3.282,4.399
1.2e-09,1e-12,8.5e-14,2500.0,1.9e-05,5e-06,0.00617,-13.79,-8.37,4.77,13.35,3.267,4.495
1.2e-09,1e-12,8.5e-14,2500.0,1.9e-05,3e-06,0.00617,-21.95,-9.865,4.713,13.4,3.262,4.519
1.2e-09,1e-12,8.5e-14,2500.0,1.9e-05,4e-06,0.00617,-17.35,-9.088,4.745,13.35,3.269,4.495
1.2e-09,1e-12,8.5e-14,2500.0,2e-05,5e-06,0.00627,-11.38,-7.789,4.625,13.27,3.206,4.583
1.2e-09,1e-12,8.5e-14,2500.0,2e-05,3e-06,0.00627,-16.36,-9.094,4.569,13.33,3.211,4.585
1.2e-09,1e-12,8.5e-14,2500.0,2e-05,4e-06,0.00627,-13.65,-8.413,4.6,13.3,3.214,4.573
1.2e-09,1e-12,8.5e-14,3500.0,1.5e-05,5e-06,0.00508,-10.94,-12.4,6.327,13.66,3.58,4.104
1.2e-09,1e-12,8.5e-14,3500.0,1.5e-05,3e-06,0.00508,-7.902,-15.37,6.25,13.62,3.584,4.146
1.2e-09,1e-12,8.5e-14,3500.0,1.5e-05,4e-06,0.00508,-9.381,-13.85,6.296,13.66,3.587,4.12
1.2e-09,1e-12,8.5e-14,3500.0,1e-05,5e-06,0.00423,-3.357,-16.22,5.29,12.53,2.386,3.275
1.2e-09,1e-12,8.5e-14,3500.0,1e-05,3e-06,0.00423,-2.459,-14.16,5.263,12.48,2.348,3.127
1.2e-09,1e-12,8.5e-14,3500.0,1e-05,4e-06,0.00423,-2.856,-15.1,5.286,12.22,2.364,3.211
1.2e-09,1e-12,8.5e-14,3500.0,1.1e-05,5e-06,0.00443,-4.158,-22.65,5.718,13.18,2.737,3.535
1.2e-09,1e-12,8.5e-14,3500.0,1.1e-05,3e-06,0.00443,-3.01,-18.06,5.676,12.65,2.71,3.522
1.2e-09,1e-12,8.5e-14,3500.0,1.1e-05,4e-06,0.00443,-3.518,-19.99,5.706,12.8,2.712,3.544
1.2e-09,1e-12,8.5e-14,3500.0,1.2e-05,3e-06,0.00461,-3.749,-24.45,5.969,12.94,3.019,3.758
1.2e-09,1e-12,8.5e-14,3500.0,1.2e-05,4e-06,0.00461,-4.408,-30.41,6.005,13.33,3.011,3.729
1.2e-09,1e-12,8.5e-14,3500.0,1.3e-05,5e-06,0.00478,-6.663,-21.15,6.218,13.63,3.273,3.862
1.2e-09,1e-12,8.5e-14,3500.0,1.3e-05,3e-06,0.00478,-4.744,-26.64,6.153,13.38,3.267,3.904
1.2e-09,1e-12,8.5e-14,3500.0,1.3e-05,4e-06,0.00478,-5.607,-24.5,6.194,13.55,3.263,3.877
1.2e-09,1e-12,8.5e-14,3500.0,1.4e-05,5e-06,0.00493,-8.547,-15.61,6.315,13.68,3.45,3.991
1.2e-09,1e-12,8.5e-14,3500.0,1.4e-05,3e-06,0.00493,-6.086,-19.6,6.243,13.57,3.455,4.032
1.2e-09,1e-12,8.5e-14,3500.0,1.4e-05,4e-06,0.00493,-7.218,-17.59,6.286,13.64,3.459,4.006
1.2e-09,1e-12,8.5e-14,3500.0,1.6e-05,5e-06,0.00521,-13.65,-10.23,6.268,13.62,3.657,4.207
1.2e-09,1e-12,8.5e-14,3500.0,1.6e-05,3e-06,0.00521,-10.39,-12.62,6.189,13.66,3.654,4.247
1.2e-09,1e-12,8.5e-14,3500.0,1.6e-05,4e-06,0.00521,-12.26,-11.4,6.235,13.62,3.659,4.222
1.2e-09,1e-12,8.5e-14,3500.0,1.7e-05,5e-06,0.00533,-15.45,-8.695,6.15,13.53,3.678,4.304
1.2e-09,1e-12,8.5e-14,3500.0,1.7e-05,3e-06,0.00533,-13.89,-10.69,6.07,13.6,3.674,4.339
1.2e-09,1e-12,8.5e-14,3500.0,1.7e-05,4e-06,0.00533,-15.85,-9.663,6.116,13.59,3.683,4.315
1.2e-09,1e-12,8.5e-14,3500.0,1.8e-05,5e-06,0.00545,-14.8,-7.595,5.984,13.44,3.66,4.401
1.2e-09,1e-12,8.5e-14,3500.0,1.8e-05,3e-06,0.00545,-19.02,-9.298,5.905,13.56,3.654,4.424
1.2e-09,1e-12,8.5e-14,3500.0,1.8e-05,4e-06,0.00545,-18.38,-8.415,5.949,13.51,3.66,4.404
1.2e-09,1e-12,8.5e-14,3500.0,1.9e-05,5e-06,0.00555,-12.88,-6.822,5.78,13.45,3.603,4.504
1.2e-09,1e-12,8.5e-14,3500.0,1.9e-05,3e-06,0.00555,-22.99,-8.287,5.703,13.5,3.598,4.526
1.2e-09,1e-12,8.5e-14,3500.0,1.9e-05,4e-06,0.00555,-16.77,-7.522,5.746,13.44,3.604,4.502
1.2e-09,1e-12,8.5e-14,3500.0,2e-05,5e-06,0.00565,-11.07,-6.3,5.546,13.43,3.513,4.592
1.2e-09,1e-12,8.5e-14,3500.0,2e-05,3e-06,0.00565,-18.56,-7.57,5.473,13.47,3.51,4.594
1.2e-09,1e-12,8.5e-14,3500.0,2e-05,4e-06,0.00565,-13.96,-6.903,5.514,13.45,3.516,4.582
1.2e-09,1e-12,8.5e-14,4000.0,1.5e-05,5e-06,0.00485,-9.432,-11.78,6.863,13.7,3.777,4.105
1.2e-09,1e-12,8.5e-14,4000.0,1.5e-05,3e-06,0.00485,-7.012,-14.7,6.775,13.68,3.772,4.147
1.2e-09,1e-12,8.5e-14,4000.0,1.5e-05,4e-06,0.00485,-8.229,-13.21,6.827,13.7,3.782,4.121
1.2e-09,1e-12,8.5e-14,4000.0,1e-05,5e-06,0.00403,-2.895,-16.43,5.987,12.68,2.569,3.277
1.2e-09,1e-12,8.5e-14,4000.0,1e-05,3e-06,0.00403,-2.113,-14.19,5.951,12.22,2.566,3.13
1.2e-09,1e-12,8.5e-14,4000.0,1e-05,4e-06,0.00403,-2.457,-15.19,5.98,12.09,2.554,3.214
1.2e-09,1e-12,8.5e-14,4000.0,1.1e-05,5e-06,0.00422,-3.596,-23.27,6.399,13.23,2.922,3.536
1.2e-09,1e-12,8.5e-14,4000.0,1.1e-05,3e-06,0.00422,-2.598,-18.11,6.347,12.33,2.931,3.525
1.2e-09,1e-12,8.5e-14,4000.0,1.1e-05,4e-06,0.00422,-3.039,-20.19,6.384,12.96,2.929,3.547
1.2e-09,1e-12,8.5e-14,4000.0,1.2e-05,5e-06,0.0044,-4.54,-34.34,6.679,13.52,3.228,3.713
1.2e-09,1e-12,8.5e-14,4000.0,1.2e-05,3e-06,0.0044,-3.257,-24.14,6.613,13.1,3.239,3.76
1.2e-09,1e-12,8.5e-14,4000.0,1.2e-05,4e-06,0.0044,-3.829,-29.51,6.656,13.38,3.248,3.73
1.2e-09,1e-12,8.5e-14,4000.0,1.3e-05,5e-06,0.00456,-5.797,-20.07,6.839,13.62,3.487,3.863
1.2e-09,1e-12,8.5e-14,4000.0,1.3e-05,3e-06,0.00456,-4.154,-24.8,6.763,13.47,3.485,3.906
1.2e-09,1e-12,8.5e-14,4000.0,1.3e-05,4e-06,0.00456,-4.899,-22.97,6.811,13.59,3.493,3.878
1.2e-09,1e-12,8.5e-14,4000.0,1.4e-05,5e-06,0.00471,-7.428,-14.88,6.895,13.7,3.669,3.992
1.2e-09,1e-12,8.5e-14,4000.0,1.4e-05,3e-06,0.00471,-5.37,-18.66,6.812,13.63,3.659,4.034
1.2e-09,1e-12,8.5e-14,4000.0,1.4e-05,4e-06,0.00471,-6.335,-16.78,6.863,13.65,3.674,4.007
1.2e-09,1e-12,8.5e-14,4000.0,1.6e-05,5e-06,0.00498,-11.58,-9.66,6.758,13.68,3.824,4.209
1.2e-09,1e-12,8.5e-14,4000.0,1.6e-05,3e-06,0.00498,-9.218,-12.05,6.668,13.71,3.819,4.249
1.2e-09,1e-12,8.5e-14,4000.0,1.6e-05,4e-06,0.00498,-10.65,-10.83,6.72,13.69,3.827,4.223
1.2e-09,1e-12,8.5e-14,4000.0,1.7e-05,5e-06,0.00509,-13.11,-8.149,6.594,13.62,3.814,4.306
1.2e-09,1e-12,8.5e-14,4000.0,1.7e-05,3e-06,0.00509,-12.18,-10.16,6.504,13.69,3.813,4.341
1.2e-09,1e-12,8.5e-14,4000.0,1.7e-05,4e-06,0.00509,-13.45,-9.124,6.555,13.66,3.824,4.317
1.2e-09,1e-12,8.5e-14,4000.0,1.8e-05,5e-06,0.00521,-13.11,-7.069,6.383,13.52,3.772,4.404
1.2e-09,1e-12,8.5e-14,4000.0,1.8e-05,3e-06,0.00521,-16.01,-8.786,6.296,13.66,3.769,4.426
1.2e-09,1e-12,8.5e-14,4000.0,1.8e-05,4e-06,0.00521,-15.54,-7.894,6.345,13.6,3.772,4.405
1.2e-09,1e-12,8.5e-14,4000.0,1.9e-05,5e-06,0.00531,-11.95,-6.314,6.138,13.46,3.691,4.506
1.2e-09,1e-12,8.5e-14,4000.0,1.9e-05,3e-06,0.00531,-19.17,-7.789,6.054,13.61,3.686,4.528
1.2e-09,1e-12,8.5e-14,4000.0,1.9e-05,4e-06,0.00531,-15.2,-7.017,6.101,13.5,3.693,4.505
1.2e-09,1e-12,8.5e-14,4000.0,2e-05,5e-06,0.00541,-10.56,-5.811,5.866,13.47,3.581,4.595
1.2e-09,1e-12,8.5e-14,4000.0,2e-05,3e-06,0.00541,-17.63,-7.085,5.787,13.5,3.579,4.597
1.2e-09,1e-12,8.5e-14,4000.0,2e-05,4e-06,0.00541,-13.34,-6.414,5.831,13.46,3.585,4.585
1.2e-09,1e-12,1.15e-13,3000.0,1.5e-05,5e-06,0.00534,-13.25,-14.86,5.582,11.46,2.367,3.616
1.2e-09,1e-12,1.15e-13,3000.0,1.5e-05,3e-06,0.00534,-10.05,-21.21,5.505,11.27,2.364,3.579
1.2e-09,1e-12,1.15e-13,3000.0,1.5e-05,4e-06,0.00534,-11.86,-17.61,5.55,11.39,2.368,3.594
1.2e-09,1e-12,1.15e-13,3000.0,1e-05,5e-06,0.00446,-4.078,-11.01,4.19,10.13,1.389,2.682
1.2e-09,1e-12,1.15e-13,3000.0,1e-05,3e-06,0.00446,-2.966,-10.06,4.159,10.22,1.438,2.583
1.2e-09,1e-12,1.15e-13,3000.0,1e-05,4e-06,0.00446,-3.458,-10.52,4.183,10.29,1.424,2.645
1.2e-09,1e-12,1.15e-13,3000.0,1.1e-05,5e-06,0.00467,-5.095,-13.67,4.699,10.76,1.66,2.946
1.2e-09,1e-12,1.15e-13,3000.0,1.1e-05,3e-06,0.00467,-3.655,-12.26,4.655,10.62,1.701,2.899
1.2e-09,1e-12,1.15e-13,3000.0,1.1e-05,4e-06,0.00467,-4.292,-12.95,4.685,10.48,1.689,2.931
1.2e-09,1e-12,1.15e-13,3000.0,1.2e-05,5e-06,0.00486,-6.467,-17.18,5.082,11.15,1.894,3.155
1.2e-09,1e-12,1.15e-13,3000.0,1.2e-05,3e-06,0.00486,-4.589,-15.25,5.026,10.73,1.925,3.126
1.2e-09,1e-12,1.15e-13,3000.0,1.2e-05,4e-06,0.00486,-5.427,-16.3,5.062,10.89,1.918,3.136
1.2e-09,1e-12,1.15e-13,3000.0,1.3e-05,5e-06,0.00503,-8.299,-20.36,5.349,11.37,2.092,3.333
1.2e-09,1e-12,1.15e-13,3000.0,1.3e-05,3e-06,0.00503,-5.867,-19.67,5.283,10.91,2.111,3.297
1.2e-09,1e-12,1.15e-13,3000.0,1.3e-05,4e-06,0.00503,-6.971,-20.79,5.324,11.19,2.107,3.31
1.2e-09,1e-12,1.15e-13,3000.0,1.4e-05,5e-06,0.00519,-10.65,-18.57,5.512,11.45,2.25,3.484
1.2e-09,1e-12,1.15e-13,3000.0,1.4e-05,3e-06,0.00519,-7.621,-24.9,5.439,11.15,2.257,3.446
1.2e-09,1e-12,1.15e-13,3000.0,1.4e-05,4e-06,0.00519,-9.069,-22.02,5.483,11.34,2.257,3.462
1.2e-09,1e-12,1.15e-13,3000.0,1.6e-05,5e-06,0.00548,-14.72,-11.99,5.573,11.56,2.442,3.738
1.2e-09,1e-12,1.15e-13,3000.0,1.6e-05,3e-06,0.00548,-13.46,-16.34,5.493,11.32,2.434,3.696
1.2e-09,1e-12,1.15e-13,3000.0,1.6e-05,4e-06,0.00548,-15.16,-13.95,5.539,11.38,2.441,3.711
1.2e-09,1e-12,1.15e-13,3000.0,1.7e-05,5e-06,0.00561,-13.75,-9.93,5.495,11.56,2.475,3.903
1.2e-09,1e-12,1.15e-13,3000.0,1.7e-05,3e-06,0.00561,-17.99,-13.16,5.415,11.35,2.468,3.863
1.2e-09,1e-12,1.15e-13,3000.0,1.7e-05,4e-06,0.00561,-16.9,-11.42,5.461,11.48,2.475,3.889
